station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
JFK,2025-07-02 03:51,75.00,73.00,93.52,270.00,8.00,,29.85,1010.70,10.00,,FEW,BKN,OVC,,1200.00,8000.00,11000.00,,,,,,,,,75.00,KJFK 020751Z 27008KT 10SM FEW012 BKN080 OVC110 24/23 A2985 RMK AO2 RAE01B22E49 SLP107 P0000 T02390228,
JFK,2025-07-02 04:51,75.00,72.00,90.42,260.00,6.00,,29.85,1010.80,10.00,,FEW,BKN,,,7000.00,10000.00,,,-RA,,,,,,,75.00,KJFK 020851Z 26006KT 10SM -RA FEW070 BKN100 24/22 A2985 RMK AO2 RAB47 SLP108 P0000 60000 T02390222 53000,
JFK,2025-07-02 05:51,75.00,71.00,87.41,260.00,6.00,,29.86,1011.20,10.00,,BKN,BKN,OVC,,7500.00,10000.00,12000.00,,-RA,,,,,,,75.00,KJFK 020951Z 26006KT 10SM -RA BKN075 BKN100 OVC120 24/22 A2986 RMK AO2 SLP112 P0000 T02390217,
JFK,2025-07-02 06:51,75.00,71.00,87.41,250.00,6.00,,29.87,1011.30,10.00,,FEW,BKN,OVC,,4700.00,7000.00,13000.00,,,,,,,,,75.00,KJFK 021051Z 25006KT 10SM FEW047 BKN070 OVC130 24/22 A2987 RMK AO2 RAE17 SLP113 P0000 T02390217,
JFK,2025-07-02 07:51,75.00,70.00,84.49,220.00,6.00,,29.88,1011.60,10.00,,FEW,SCT,OVC,,5000.00,7000.00,12000.00,,-RA,,,,,,,75.00,KJFK 021151Z 22006KT 10SM -RA FEW050 SCT070 OVC120 24/21 A2988 RMK AO2 RAB03 SLP116 P0000 60000 70024 T02390211 10244 20233 51008,
JFK,2025-07-02 08:51,74.00,71.00,90.38,220.00,5.00,0.01,29.88,1011.90,10.00,,FEW,SCT,BKN,OVC,5000.00,7500.00,10000.00,14000.00,-RA,,,,,,,74.00,KJFK 021251Z 22005KT 10SM -RA FEW050 SCT075 BKN100 OVC140 23/22 A2988 RMK AO2 SLP119 P0001 T02330217,
JFK,2025-07-02 09:51,75.00,71.00,87.41,240.00,11.00,,29.90,1012.50,10.00,,FEW,BKN,OVC,,7500.00,11000.00,14000.00,,-RA,,,,,,,75.00,KJFK 021351Z 24011KT 10SM -RA FEW075 BKN110 OVC140 24/22 A2990 RMK AO2 RAE22B47 SLP125 P0000 T02390217,
JFK,2025-07-02 10:51,75.00,71.00,87.41,220.00,9.00,,29.90,1012.60,10.00,,FEW,SCT,OVC,,4100.00,7000.00,16000.00,,,,,,,,,75.00,KJFK 021451Z 22009KT 10SM FEW041 SCT070 OVC160 24/22 A2990 RMK AO2 RAE1357B13E32 SLP126 P0000 60001 T02390217 51009,
JFK,2025-07-02 11:51,77.00,71.00,81.79,210.00,10.00,0.00,29.90,1012.40,10.00,,FEW,SCT,OVC,,1100.00,6500.00,18000.00,,,,,,,,,77.00,KJFK 021551Z 21010KT 10SM FEW011 SCT065 OVC180 25/22 A2990 RMK AO2 SLP124 T02500217,
JFK,2025-07-02 12:51,77.00,71.00,81.79,220.00,10.00,0.00,29.89,1012.00,10.00,,FEW,FEW,SCT,BKN,1400.00,3700.00,9000.00,23000.00,,,,,,,,77.00,KJFK 021651Z 22010KT 10SM FEW014 FEW037 SCT090 BKN230 25/22 A2989 RMK AO2 SLP120 T02500217,
JFK,2025-07-02 13:51,77.00,70.00,79.06,190.00,9.00,0.00,29.88,1011.90,10.00,,FEW,FEW,SCT,SCT,1600.00,3700.00,9000.00,21000.00,,,,,,,,77.00,KJFK 021751Z 19009KT 10SM FEW016 FEW037 SCT090 SCT210 OVC250 25/21 A2988 RMK AO2 SLP119 60001 T02500211 10256 20233 56007,
JFK,2025-07-02 14:51,79.00,70.00,74.02,170.00,9.00,0.00,29.87,1011.30,10.00,,FEW,FEW,BKN,,3700.00,9000.00,25000.00,,,,,,,,,79.00,KJFK 021851Z 17009KT 10SM FEW037 FEW090 BKN250 26/21 A2987 RMK AO2 SLP113 T02610211,
JFK,2025-07-02 15:51,80.00,71.00,74.12,180.00,10.00,0.00,29.86,1011.00,10.00,,FEW,FEW,BKN,,4000.00,9000.00,25000.00,,,,,,,,,83.46,KJFK 021951Z 18010KT 10SM FEW040 FEW090 BKN250 27/22 A2986 RMK AO2 SLP110 TCU DSNT NW T02670217,
JFK,2025-07-02 16:51,79.00,71.00,76.58,170.00,11.00,0.00,29.85,1010.70,10.00,,SCT,SCT,BKN,,4000.00,6500.00,25000.00,,,,,,,,,79.00,KJFK 022051Z 17011KT 10SM SCT040 SCT065 BKN250 26/22 A2985 RMK AO2 SLP107 TCU DSNT NW T02610217 56012,
JFK,2025-07-02 17:51,79.00,70.00,74.02,170.00,10.00,0.00,29.85,1010.90,10.00,,FEW,SCT,BKN,,4000.00,7000.00,25000.00,,,,,,,,,79.00,KJFK 022151Z 17010KT 10SM FEW040 SCT070 BKN250 26/21 A2985 RMK AO2 SLP109 T02610211,
JFK,2025-07-02 18:51,77.00,70.00,79.06,180.00,8.00,0.00,29.85,1010.80,10.00,,SCT,SCT,BKN,,5500.00,7500.00,25000.00,,,,,,,,,77.00,KJFK 022251Z 18008KT 10SM SCT055 SCT075 BKN250 25/21 A2985 RMK AO2 SLP108 T02500211,
JFK,2025-07-02 19:51,76.00,71.00,84.55,160.00,6.00,0.00,29.84,1010.60,10.00,,FEW,BKN,,,6000.00,25000.00,,,,,,,,,,76.00,KJFK 022351Z 16006KT 10SM FEW060 BKN250 24/22 A2984 RMK AO2 SLP106 T02440217 10272 20244 58001,
JFK,2025-07-02 20:51,74.00,70.00,87.36,170.00,5.00,0.00,29.84,1010.50,10.00,,FEW,BKN,,,6000.00,25000.00,,,,,,,,,,74.00,KJFK 030051Z 17005KT 10SM FEW060 BKN250 23/21 A2984 RMK AO2 SLP105 T02330211,
JFK,2025-07-02 21:51,73.00,71.00,93.47,180.00,6.00,0.00,29.86,1010.90,10.00,,BKN,,,,25000.00,,,,,,,,,,,73.00,KJFK 030151Z 18006KT 10SM BKN250 23/22 A2986 RMK AO2 SLP109 T02280217,
JFK,2025-07-02 22:51,73.00,71.00,93.47,210.00,6.00,0.00,29.86,1011.10,10.00,,BKN,,,,25000.00,,,,,,,,,,,73.00,KJFK 030251Z 21006KT 10SM BKN250 23/22 A2986 RMK AO2 SLP111 T02280217 53005,
JFK,2025-07-02 23:51,74.00,72.00,93.49,220.00,5.00,0.00,29.85,1010.80,10.00,,FEW,SCT,,,6500.00,25000.00,,,,,,,,,,74.00,KJFK 030351Z 22005KT 10SM FEW065 SCT250 23/22 A2985 RMK AO2 SLP108 T02330222,
JFK,2025-07-03 00:51,75.00,73.00,93.52,250.00,5.00,0.00,29.85,1010.70,10.00,,FEW,FEW,,,7000.00,25000.00,,,,,,,,,,75.00,KJFK 030451Z 25005KT 10SM FEW070 FEW250 24/23 A2985 RMK AO2 SLP107 T02390228 402720228,
JFK,2025-07-03 01:51,76.00,73.00,90.46,250.00,8.00,0.00,29.84,1010.40,10.00,,FEW,,,,25000.00,,,,,,,,,,,76.00,KJFK 030551Z 25008KT 10SM FEW250 24/23 A2984 RMK AO2 SLP104 T02440228 10244 20228 58006,
JFK,2025-07-03 02:51,74.00,72.00,93.49,250.00,5.00,0.00,29.84,1010.30,9.00,,FEW,FEW,,,7500.00,25000.00,,,,,,,,,,74.00,KJFK 030651Z 25005KT 9SM FEW075 FEW250 23/22 A2984 RMK AO2 SLP103 T02330222,
JFK,2025-07-03 03:51,73.00,72.00,96.69,210.00,3.00,0.00,29.83,1010.20,7.00,,FEW,,,,25000.00,,,,,,,,,,,73.00,KJFK 030751Z 21003KT 7SM FEW250 23/22 A2983 RMK AO2 SLP102 T02280222,
JFK,2025-07-03 04:51,75.00,70.00,84.49,290.00,5.00,,29.84,1010.60,10.00,,SCT,,,,25000.00,,,,,,,,,,,75.00,KJFK 030851Z 29005KT 10SM SCT250 24/21 A2984 RMK AO2 RAB12E23 SLP106 P0000 60000 T02390211 53001,
JFK,2025-07-03 05:51,74.00,69.00,84.43,330.00,5.00,0.00,29.85,1010.70,10.00,,FEW,FEW,,,8000.00,25000.00,,,,,,,,,,74.00,KJFK 030951Z 33005KT 10SM FEW080 FEW250 23/21 A2985 RMK AO2 SLP107 T02330206,
JFK,2025-07-03 06:51,77.00,67.00,71.33,330.00,5.00,0.00,29.85,1010.80,10.00,,FEW,FEW,,,8000.00,25000.00,,,,,,,,,,77.00,KJFK 031051Z 33005KT 10SM FEW080 FEW250 25/19 A2985 RMK AO2 SLP108 T02500194,
JFK,2025-07-03 07:51,81.00,67.00,62.56,0.00,0.00,0.00,29.86,1011.00,10.00,,FEW,SCT,,,8000.00,25000.00,,,,,,,,,,83.44,KJFK 031151Z 00000KT 10SM FEW080 SCT250 27/19 A2986 RMK AO2 SLP110 60000 70001 T02720194 10272 20228 53004,
JFK,2025-07-03 08:51,85.00,66.00,53.12,0.00,0.00,0.00,29.86,1011.10,10.00,,FEW,BKN,,,8000.00,25000.00,,,,,,,,,,87.26,KJFK 031251Z 00000KT 10SM FEW080 BKN250 29/19 A2986 RMK AO2 SLP111 T02940189,
JFK,2025-07-03 09:51,85.00,65.00,51.31,260.00,4.00,0.00,29.86,1011.10,10.00,,FEW,SCT,,,12000.00,25000.00,,,,,,,,,,86.79,KJFK 031351Z 26004KT 10SM FEW120 SCT250 29/18 A2986 RMK AO2 SLP111 T02940183 $,
JFK,2025-07-03 10:51,87.00,64.00,46.49,250.00,6.00,0.00,29.86,1011.20,10.00,,FEW,FEW,SCT,,12000.00,17000.00,25000.00,,,,,,,,,88.34,KJFK 031451Z 25006KT 10SM FEW120 FEW170 SCT250 31/18 A2986 RMK AO2 SLP112 T03060178 53002 $,
JFK,2025-07-03 11:51,87.00,65.00,48.15,210.00,8.00,0.00,29.85,1010.90,10.00,,FEW,FEW,SCT,,6000.00,17000.00,25000.00,,,,,,,,,88.84,KJFK 031551Z 21008KT 170V240 10SM FEW060 FEW170 SCT250 31/18 A2985 RMK AO2 SLP109 T03060183 $,
JFK,2025-07-03 12:51,87.00,67.00,51.60,180.00,10.00,0.00,29.84,1010.50,10.00,,FEW,SCT,,,6000.00,25000.00,,,,,,,,,,89.94,KJFK 031651Z 18010KT 10SM FEW060 SCT250 31/19 A2984 RMK AO2 SLP105 T03060194 $,
JFK,2025-07-03 13:51,87.00,66.00,49.85,190.00,11.00,0.00,29.84,1010.30,10.00,,SCT,,,,6000.00,,,,,,,,,,,89.37,KJFK 031751Z 19011KT 10SM SCT060 31/19 A2984 RMK AO2 SLP103 T03060189 10317 20272 56009 $,
JFK,2025-07-03 14:51,87.00,63.00,44.89,190.00,13.00,0.00,29.82,1009.60,10.00,,SCT,SCT,,,6000.00,25000.00,,,,,,,,,,87.89,KJFK 031851Z 19013KT 10SM SCT060 SCT250 31/17 A2982 RMK AO2 SLP096 T03060172 $,
JFK,2025-07-03 15:51,86.00,64.00,47.99,190.00,15.00,0.00,29.81,1009.40,10.00,,SCT,SCT,,,6000.00,25000.00,,,,,,,,,,87.34,KJFK 031951Z 19015KT 10SM SCT060 SCT250 30/18 A2981 RMK AO2 SLP094 T03000178 $,
JFK,2025-07-03 16:51,84.00,70.00,62.94,190.00,14.00,0.00,29.79,1008.70,10.00,,SCT,SCT,SCT,,6000.00,9000.00,25000.00,,,,,,,,,88.33,KJFK 032051Z COR 19014KT 10SM SCT060 SCT090 SCT250 29/21 A2979 RMK AO2 SLP087 T02890211 58016 $,
JFK,2025-07-03 17:51,83.00,71.00,67.24,210.00,10.00,0.00,29.80,1009.20,10.00,,SCT,SCT,SCT,,7000.00,9500.00,25000.00,,,,,,,,,87.66,KJFK 032151Z 21010KT 10SM SCT070 SCT095 SCT250 28/22 A2980 RMK AO2 SLP092 CB DSNT NW T02830217 $,
JFK,2025-07-03 18:45,86.00,62.60,45.69,310.00,14.00,0.00,29.83,,10.00,23.00,FEW,SCT,BKN,BKN,3000.00,6000.00,10000.00,14000.00,TS,,,,,,,86.74,KJFK 032245Z 31014G23KT 10SM TS FEW030 SCT060CB BKN100 BKN140 BKN250 30/17 A2983 RMK AO2 TSB45 PRESRR OCNL LTGCC W-NW TS W-NW MOV SE VCSH W-NW $,
JFK,2025-07-03 18:51,84.00,64.00,51.16,310.00,24.00,,29.84,1010.60,10.00,31.00,FEW,SCT,BKN,BKN,3000.00,6000.00,10000.00,14000.00,-TSRA,,,,31.00,320.00,2025-07-03 18:49,85.38,KJFK 032251Z COR 31024G31KT 10SM -TSRA FEW030 SCT060CB BKN100 BKN140 BKN250 29/18 A2984 RMK AO2 PK WND 32031/2249 RAB49 TSB45 PRESRR SLP106 OCNL LTGCC W-NW TS W-NW MOV SE P0000 T02890178 $,
JFK,2025-07-03 19:33,74.00,64.00,71.02,30.00,7.00,,29.88,,10.00,,SCT,SCT,BKN,BKN,5500.00,9000.00,11000.00,14000.00,,,,,32.00,330.00,2025-07-03 18:54,74.00,KJFK 032333Z 03007KT 10SM SCT055 SCT090 BKN110 BKN140 BKN250 23/18 A2988 RMK AO2 PK WND 33032/2254 RAE26 TSE33 CB DSNT S VCSH S-NW P0000 T02330178 $,
JFK,2025-07-03 19:51,74.00,64.00,71.02,30.00,4.00,,29.88,1011.90,10.00,,SCT,SCT,BKN,BKN,5500.00,9000.00,12000.00,14000.00,,,,,32.00,330.00,2025-07-03 18:54,74.00,KJFK 032351Z 03004KT 10SM SCT055 SCT090 BKN120 BKN140 BKN250 23/18 A2988 RMK AO2 PK WND 33032/2254 RAE26 TSE33 SLP119 CB DSNT S VCSH S-NW P0000 60000 T02330178 10311 20233 53032 $,
JFK,2025-07-03 20:51,73.00,65.00,76.05,220.00,10.00,,29.90,1012.30,10.00,,SCT,SCT,SCT,BKN,5500.00,10000.00,13000.00,17000.00,,,,,,,,73.00,KJFK 040051Z 22010KT 10SM SCT055 SCT100 SCT130 BKN170 BKN250 23/18 A2990 RMK AO2 RAB2353E14 SLP123 OCNL LTGICCC DSNT SE-S CB DSNT SE-S VCSH W AND NW P0000 T02280183 $,
JFK,2025-07-03 21:51,72.00,65.00,78.66,240.00,15.00,0.00,29.94,1013.90,10.00,,FEW,BKN,OVC,,5500.00,9000.00,11000.00,,,,,,,,,72.00,KJFK 040151Z 24015KT 10SM FEW055 BKN090 OVC110 22/18 A2994 RMK AO2 SLP139 OCNL LTGICCC DSNT SE-S CB DSNT SE-S T02220183 $,
JFK,2025-07-03 22:51,72.00,64.00,75.96,340.00,7.00,0.00,29.95,1014.20,10.00,,FEW,SCT,BKN,BKN,5000.00,10000.00,15000.00,25000.00,,,,,,,,72.00,KJFK 040251Z 34007KT 10SM FEW050 SCT100 BKN150 BKN250 22/18 A2995 RMK AO2 SLP142 60000 T02220178 51023 $,
JFK,2025-07-03 23:51,72.00,63.00,73.34,30.00,4.00,0.00,29.97,1014.70,10.00,,FEW,SCT,,,10000.00,25000.00,,,,,,,,,,72.00,KJFK 040351Z 03004KT 10SM FEW100 SCT250 22/17 A2997 RMK AO2 SLP147 T02220172 $,
JFK,2025-07-04 00:51,74.00,61.00,63.90,300.00,7.00,0.00,29.97,1014.90,10.00,,FEW,,,,25000.00,,,,,,,,,,,74.00,KJFK 040451Z 30007KT 10SM FEW250 23/16 A2997 RMK AO2 SLP149 T02330161 403170222 $,
JFK,2025-07-04 01:51,72.00,60.00,65.96,300.00,6.00,0.00,29.97,1014.80,10.00,,FEW,,,,25000.00,,,,,,,,,,,72.00,KJFK 040551Z 30006KT 10SM FEW250 22/16 A2997 RMK AO2 SLP148 60000 T02220156 10239 20222 50006 $,
JFK,2025-07-04 02:51,71.00,59.00,65.84,320.00,6.00,0.00,29.97,1014.70,10.00,,FEW,,,,25000.00,,,,,,,,,,,71.00,KJFK 040651Z 32006KT 10SM FEW250 22/15 A2997 RMK AO2 SLP147 T02170150 $,
JFK,2025-07-04 03:51,71.00,57.00,61.28,310.00,6.00,0.00,29.97,1014.90,10.00,,FEW,,,,25000.00,,,,,,,,,,,71.00,KJFK 040751Z 31006KT 10SM FEW250 22/14 A2997 RMK AO2 SLP149 T02170139 $,
JFK,2025-07-04 04:51,70.00,57.00,63.40,340.00,9.00,0.00,29.98,1015.20,10.00,,FEW,,,,25000.00,,,,,,,,,,,70.00,KJFK 040851Z 34009KT 10SM FEW250 21/14 A2998 RMK AO2 SLP152 T02110139 53004 $,
JFK,2025-07-04 05:51,69.00,57.00,65.60,340.00,11.00,0.00,30.00,1015.90,10.00,,FEW,,,,25000.00,,,,,,,,,,,69.00,KJFK 040951Z COR 34011KT 10SM FEW250 21/14 A3000 RMK AO2 SLP159 T02060139 $,
JFK,2025-07-04 06:51,71.00,57.00,61.28,330.00,11.00,0.00,30.03,1016.70,10.00,,FEW,,,,25000.00,,,,,,,,,,,71.00,KJFK 041051Z 33011KT 10SM FEW250 22/14 A3003 RMK AO2 SLP167 T02170139 $,
JFK,2025-07-04 07:51,74.00,59.00,59.51,320.00,7.00,0.00,30.04,1017.20,10.00,,FEW,,,,25000.00,,,,,,,,,,,74.00,KJFK 041151Z 32007KT 10SM FEW250 23/15 A3004 RMK AO2 SLP172 T02330150 10233 20200 51020 $,
JFK,2025-07-04 08:51,76.00,59.00,55.67,350.00,10.00,0.00,30.05,1017.70,10.00,,CLR,,,,,,,,,,,,,,,76.00,KJFK 041251Z 35010KT 10SM CLR 24/15 A3005 RMK AO2 SLP177 T02440150 $,
JFK,2025-07-04 09:51,79.00,60.00,52.25,350.00,9.00,0.00,30.06,1017.90,10.00,,CLR,,,,,,,,,,,,,,,79.00,KJFK 041351Z 35009KT 10SM CLR 26/16 A3006 RMK AO2 SLP179 T02610156 $,
JFK,2025-07-04 10:51,81.00,58.00,45.57,10.00,9.00,0.00,30.07,1018.10,10.00,,FEW,,,,4700.00,,,,,,,,,,,81.23,KJFK 041451Z 01009KT 10SM FEW047 27/14 A3007 RMK AO2 SLP181 T02720144 51008 $,
JFK,2025-07-04 11:51,82.00,56.00,41.05,360.00,10.00,0.00,30.06,1018.00,10.00,15.00,FEW,,,,5500.00,,,,,,,,,,,81.58,KJFK 041551Z 36010G15KT 10SM FEW055 28/13 A3006 RMK AO2 SLP180 T02780133 $,
JFK,2025-07-04 12:51,83.00,56.00,39.74,350.00,6.00,0.00,30.06,1018.00,10.00,17.00,FEW,FEW,,,6000.00,25000.00,,,,,,,,,,82.30,KJFK 041651Z 35006G17KT 10SM FEW060 FEW250 28/13 A3006 RMK AO2 SLP180 T02830133 $,
JFK,2025-07-04 13:51,84.00,54.00,35.79,290.00,11.00,0.00,30.06,1017.70,10.00,,FEW,,,,6500.00,,,,,,,,,,,82.68,KJFK 041751Z 29011KT 260V330 10SM FEW065 29/12 A3006 RMK AO2 SLP177 T02890122 10289 20233 58003 $,
JFK,2025-07-04 14:51,85.00,55.00,35.94,330.00,11.00,0.00,30.06,1017.80,10.00,16.00,FEW,FEW,,,6500.00,25000.00,,,,,,,,,,83.65,KJFK 041851Z 33011G16KT 10SM FEW065 FEW250 29/13 A3006 RMK AO2 SLP178 T02940128 $,
JFK,2025-07-04 15:51,86.00,54.00,33.57,330.00,7.00,0.00,30.05,1017.70,10.00,18.00,FEW,FEW,,,6500.00,25000.00,,,,,,,,,,84.27,KJFK 041951Z 33007G18KT 10SM FEW065 FEW250 30/12 A3005 RMK AO2 SLP177 T03000122 $,
JFK,2025-07-04 16:51,86.00,56.00,36.10,240.00,12.00,0.00,30.05,1017.70,10.00,17.00,FEW,FEW,,,6500.00,25000.00,,,,,,,,,,84.69,KJFK 042051Z 24012G17KT 10SM FEW065 FEW250 30/13 A3005 RMK AO2 SLP177 T03000133 58001 $,
JFK,2025-07-04 17:51,80.00,64.00,58.24,210.00,16.00,0.00,30.06,1017.80,10.00,24.00,FEW,FEW,,,7500.00,25000.00,,,,,,,,,,81.62,KJFK 042151Z 21016G24KT 10SM FEW075 FEW250 27/18 A3006 RMK AO2 SLP178 T02670178 $,
JFK,2025-07-04 18:51,78.00,62.00,57.97,210.00,13.00,0.00,30.07,1018.30,10.00,,FEW,FEW,,,7500.00,25000.00,,,,,,,,,,78.00,KJFK 042251Z 21013KT 10SM FEW075 FEW250 26/17 A3007 RMK AO2 SLP183 T02560167 $,
JFK,2025-07-04 19:51,76.00,63.00,64.15,210.00,11.00,0.00,30.09,1019.00,10.00,,FEW,,,,7500.00,,,,,,,,,,,76.00,KJFK 042351Z 21011KT 10SM FEW075 24/17 A3009 RMK AO2 SLP190 T02440172 10306 20244 53014 $,
JFK,2025-07-04 20:51,74.00,64.00,71.02,160.00,3.00,0.00,30.10,1019.20,10.00,,FEW,FEW,,,7500.00,25000.00,,,,,,,,,,74.00,KJFK 050051Z 16003KT 10SM FEW075 FEW250 23/18 A3010 RMK AO2 SLP192 T02330178 $,
JFK,2025-07-04 21:51,72.00,64.00,75.96,150.00,5.00,0.00,30.11,1019.50,10.00,,FEW,,,,25000.00,,,,,,,,,,,72.00,KJFK 050151Z 15005KT 10SM FEW250 22/18 A3011 RMK AO2 SLP195 T02220178 $,
JFK,2025-07-04 22:51,71.00,64.00,78.57,110.00,5.00,0.00,30.12,1019.90,10.00,,FEW,,,,25000.00,,,,,,,,,,,71.00,KJFK 050251Z 11005KT 10SM FEW250 22/18 A3012 RMK AO2 SLP199 T02170178 53009 $,
JFK,2025-07-04 23:51,72.00,63.00,73.34,0.00,0.00,0.00,30.12,1019.90,10.00,,FEW,,,,25000.00,,,,,,,,,,,72.00,KJFK 050351Z 00000KT 10SM FEW250 22/17 A3012 RMK AO2 SLP199 T02220172 $,
JFK,2025-07-05 00:51,73.00,60.00,63.78,10.00,4.00,0.00,30.12,1020.00,10.00,,FEW,,,,25000.00,,,,,,,,,,,73.00,KJFK 050451Z 01004KT 10SM FEW250 23/16 A3012 RMK AO2 SLP200 T02280156 403060200 $,
JFK,2025-07-05 01:51,72.00,57.00,59.24,360.00,5.00,0.00,30.13,1020.30,10.00,,FEW,,,,25000.00,,,,,,,,,,,72.00,KJFK 050551Z 36005KT 10SM FEW250 22/14 A3013 RMK AO2 SLP203 T02220139 10244 20211 53004 $,
JFK,2025-07-05 02:51,70.00,57.00,63.40,0.00,0.00,0.00,30.13,1020.30,10.00,,FEW,,,,25000.00,,,,,,,,,,,70.00,KJFK 050651Z 00000KT 10SM FEW250 21/14 A3013 RMK AO2 SLP203 T02110139 $,
JFK,2025-07-05 03:51,67.00,58.00,72.85,20.00,3.00,0.00,30.14,1020.50,10.00,,FEW,,,,25000.00,,,,,,,,,,,67.00,KJFK 050751Z 02003KT 10SM FEW250 19/14 A3014 RMK AO2 SLP205 T01940144 $,
JFK,2025-07-05 04:51,68.00,60.00,75.59,20.00,4.00,0.00,30.16,1021.10,10.00,,FEW,SCT,,,5000.00,25000.00,,,,,,,,,,68.00,KJFK 050851Z 02004KT 10SM FEW050 SCT250 20/16 A3016 RMK AO2 SLP211 T02000156 53008 $,
JFK,2025-07-05 05:51,68.00,60.00,75.59,20.00,5.00,0.00,30.16,1021.30,10.00,,BKN,BKN,,,18000.00,25000.00,,,,,,,,,,68.00,KJFK 050951Z 02005KT 10SM BKN180 BKN250 20/16 A3016 RMK AO2 SLP213 T02000156 $,
JFK,2025-07-05 06:51,70.00,61.00,73.15,20.00,6.00,0.00,30.18,1021.80,10.00,,BKN,BKN,,,18000.00,25000.00,,,,,,,,,,70.00,KJFK 051051Z 02006KT 10SM BKN180 BKN250 21/16 A3018 RMK AO2 SLP218 T02110161 $,
